36.932	110.796	221.592	332.388	238.5624175781
37.618	112.854	225.708	338.562	245.7522669922
39.025	117.075	234.150	351.225	249.1420820313
41.314	123.942	247.884	371.826	245.8426175781
42.539	127.617	255.234	382.851	233.2222181641
43.953	131.859	263.718	395.577	218.2642013672
43.988	131.964	263.928	395.892	207.1067322266
42.924	128.772	257.544	386.316	199.2879501953
43.078	129.234	258.468	387.702	192.1287
43.596	130.788	261.576	392.364	185.7714167969
43.554	130.662	261.324	391.986	181.5733834961
42.560	127.680	255.360	383.040	177.8674993164
43.582	130.746	261.492	392.238	176.5430834961
44.534	133.602	267.204	400.806	182.6235162109
46.725	140.175	280.350	420.525	201.8429498047
48.888	146.664	293.328	439.992	225.5749330078
49.350	148.050	296.100	444.150	238.5415832031
49.784	149.352	298.704	448.056	239.6235986328
50.694	152.082	304.164	456.246	239.1117164063
50.876	152.628	305.256	457.884	238.4950162109
51.779	155.337	310.674	466.011	238.0742816406
52.395	157.185	314.370	471.555	236.2853166016
52.388	157.164	314.328	471.492	232.7256841797
52.759	158.277	316.554	474.831	230.3798179688
54.033	162.099	324.198	486.297	233.8259347656
54.607	163.821	327.642	491.463	240.5158679688
55.104	165.312	330.624	495.936	241.6572650391
54.040	162.120	324.240	486.360	234.8010503906
53.879	161.637	323.274	484.911	222.2048658203
52.157	156.471	312.942	469.413	209.0798849609
49.406	148.218	296.436	444.654	197.3618488281
48.146	144.438	288.876	433.314	190.3168831055
46.109	138.327	276.654	414.981	180.0206829102
44.177	132.531	265.062	397.593	171.5573166016
42.847	128.541	257.082	385.623	165.8325001953
42.581	127.743	255.486	383.229	160.809115918
43.316	129.948	259.896	389.844	157.2300495117
44.352	133.056	266.112	399.168	157.9925165039
47.747	143.241	286.482	429.723	163.821665918
50.645	151.935	303.870	455.805	173.6464841797
52.542	157.626	315.252	472.878	185.4919838867
52.423	157.269	314.538	471.807	195.0499017578
52.619	157.857	315.714	473.571	201.3240681641
51.786	155.358	310.716	466.074	205.2378017578
50.631	151.893	303.786	455.679	205.9655322266
50.379	151.137	302.274	453.411	203.5074820313
50.379	151.137	302.274	453.411	198.0599162109
50.085	150.255	300.510	450.765	194.84815
48.930	146.790	293.580	440.370	199.2707986328
48.531	145.593	291.186	436.779	209.9088666016
47.922	143.766	287.532	431.298	214.3418341797
47.264	141.792	283.584	425.376	210.8043487305
45.101	135.303	270.606	405.909	199.0058818359
44.632	133.896	267.792	401.688	188.6163512695
44.233	132.699	265.398	398.097	183.9472001953
43.911	131.733	263.466	395.199	181.0816662109
43.197	129.591	259.182	388.773	173.4310166016
43.001	129.003	258.006	387.009	165.0782166016
43.057	129.171	258.342	387.513	160.2256829102
43.029	129.087	258.174	387.261	155.6466827148
43.344	130.032	260.064	390.096	152.4648998047
43.694	131.082	262.164	393.246	151.5690500977
44.478	133.434	266.868	400.302	153.73755
46.375	139.125	278.250	417.375	157.6784005859
48.062	144.186	288.372	432.558	165.556534082
48.818	146.454	292.908	439.362	176.4548004883
50.407	151.221	302.442	453.663	187.2773503906
51.520	154.560	309.120	463.680	193.1225666016
53.291	159.873	319.746	479.619	196.2897667969
53.711	161.133	322.266	483.399	196.0082666016
53.144	159.432	318.864	478.296	191.2063820313
51.660	154.980	309.960	464.940	188.7237482422
51.471	154.413	308.826	463.239	194.5930511719
51.275	153.825	307.650	461.475	206.8547822266
51.961	155.883	311.766	467.649	213.8852515625
52.465	157.395	314.790	472.185	212.0881982422
51.814	155.442	310.884	466.326	204.4120652344
50.099	150.297	300.594	450.891	195.0457
47.740	143.220	286.440	429.660	187.7895667969
46.550	139.650	279.300	418.950	182.7515332031
45.773	137.319	274.638	411.957	177.0576825195
46.522	139.566	279.132	418.698	171.2125491211
45.815	137.445	274.890	412.335	168.3167165039
46.361	139.083	278.166	417.249	164.513215918
46.242	138.726	277.452	416.178	163.8722666016
47.264	141.792	283.584	425.376	172.5606991211
47.894	143.682	287.364	431.046	197.1337333984
48.811	146.433	292.866	439.299	217.4224503906
49.854	149.562	299.124	448.686	226.6996337891
49.343	148.029	296.058	444.087	235.3039830078
50.225	150.675	301.350	452.025	240.1761138672
50.113	150.339	300.678	451.017	242.9584824219
50.491	151.473	302.946	454.419	242.8302316406
49.420	148.260	296.520	444.780	241.3892833984
48.909	146.727	293.454	440.181	238.2593818359
48.545	145.635	291.270	436.905	234.9504675781
48.650	145.950	291.900	437.850	239.0050154297
49.420	148.260	296.520	444.780	245.8305482422
50.708	152.124	304.248	456.372	250.0590347656
51.128	153.384	306.768	460.152	246.6623349609
51.023	153.069	306.138	459.207	234.2055162109
50.302	150.906	301.812	452.718	219.296865625
49.350	148.050	296.100	444.150	206.40745
48.111	144.333	288.666	432.999	198.0711658203
46.501	139.503	279.006	418.509	189.8618839844
44.814	134.442	268.884	403.326	182.1170828125
42.679	128.037	256.074	384.111	178.56625
40.628	121.884	243.768	365.652	175.1535165039
39.914	119.742	239.484	359.226	174.4052834961
40.236	120.708	241.416	362.124	181.0142332031
41.321	123.963	247.926	371.889	202.2724511719
44.093	132.279	264.558	396.837	227.7428986328
44.240	132.720	265.440	398.160	237.5502490234
42.091	126.273	252.546	378.819	237.2232164063
40.649	121.947	243.894	365.841	236.9515824219
40.243	120.729	241.458	362.187	238.7918150391
40.943	122.829	245.658	368.487	239.5324017578
42.042	126.126	252.252	378.378	237.2356669922
41.755	125.265	250.530	375.795	233.4223652344
41.286	123.858	247.716	371.574	229.9039341797
41.223	123.669	247.338	371.007	233.5461335938
39.543	118.629	237.258	355.887	243.0731822266
38.675	116.025	232.050	348.075	246.2671658203
38.199	114.597	229.194	343.791	242.5091349609
38.367	115.101	230.202	345.303	228.1880511719
37.947	113.841	227.682	341.523	213.6811984375
38.164	114.492	228.984	343.476	203.0337513672
39.396	118.188	236.376	354.564	195.533065918
40.558	121.674	243.348	365.022	186.4266006836
40.012	120.036	240.072	360.108	178.3717993164
39.109	117.327	234.654	351.981	174.7652333984
38.045	114.135	228.270	342.405	172.2858998047
38.619	115.857	231.714	347.571	172.0952160156
39.228	117.684	235.368	353.052	180.1025334961
39.459	118.377	236.754	355.131	202.415234375
42.588	127.764	255.528	383.292	229.7573669922
43.631	130.893	261.786	392.679	241.6028330078
43.218	129.654	259.308	388.962	242.2378488281
42.756	128.268	256.536	384.804	242.8807845703
42.588	127.764	255.528	383.292	242.8065183594
42.910	128.730	257.460	386.190	240.9611322266
42.532	127.596	255.192	382.788	238.9272664063
39.872	119.616	239.232	358.848	236.0535158203
38.395	115.185	230.370	345.555	233.466284375
37.387	112.161	224.322	336.483	237.7363009766
35.630	106.890	213.780	320.670	245.6449675781
37.114	111.342	222.684	334.026	248.7469169922
39.991	119.973	239.946	359.919	246.4399847656
42.854	128.562	257.124	385.686	233.4432669922
43.701	131.103	262.206	393.309	218.2025652344
44.212	132.636	265.272	397.908	205.8267335938
45.598	136.794	273.588	410.382	198.5030328125
45.920	137.760	275.520	413.280	189.5044500977
45.185	135.555	271.110	406.665	182.2121499023
44.373	133.119	266.238	399.357	178.7925658203
43.645	130.935	261.870	392.805	175.8285166016
43.407	130.221	260.442	390.663	174.5845171875
44.415	133.245	266.490	399.735	181.5030826172
46.095	138.285	276.570	414.855	203.3745486328
47.313	141.939	283.878	425.817	228.7814501953
48.258	144.774	289.548	434.322	239.9927169922
48.846	146.538	293.076	439.614	240.5682496094
48.811	146.433	292.866	439.299	241.6110496094
48.804	146.412	292.824	439.236	243.2298162109
49.294	147.882	295.764	443.646	242.2956009766
48.783	146.349	292.698	439.047	240.5148833984
49.546	148.638	297.276	445.914	236.9452501953
50.078	150.234	300.468	450.702	234.5352498047
49.420	148.260	296.520	444.780	238.4484152344
49.245	147.735	295.470	443.205	247.0216816406
49.154	147.462	294.924	442.386	249.8312990234
49.133	147.399	294.798	442.197	246.8837515625
47.649	142.947	285.894	428.841	234.1835482422
48.034	144.102	288.204	432.306	219.0798322266
47.523	142.569	285.138	427.707	205.5216320313
45.332	135.996	271.992	407.988	196.6183832031
43.008	129.024	258.048	387.072	187.8386504883
40.908	122.724	245.448	368.172	179.9749833984
40.166	120.498	240.996	361.494	176.1772001953
38.094	114.282	228.564	342.846	174.4591329102
38.115	114.345	228.690	343.035	174.9711838867
37.786	113.358	226.716	340.074	182.4446667969
35.343	106.029	212.058	318.087	203.8799322266
35.112	105.336	210.672	316.008	230.2167345703
34.265	102.795	205.590	308.385	240.8010162109
31.724	95.172	190.344	285.516	241.1545332031
29.743	89.229	178.458	267.687	241.7617988281
28.350	85.050	170.100	255.150	242.1613664063
27.265	81.795	163.590	245.385	239.7710490234
27.482	82.446	164.892	247.338	236.6522341797
26.544	79.632	159.264	238.896	232.1111511719
25.718	77.154	154.308	231.462	228.9925490234
24.745	74.235	148.470	222.705	233.1693490234
24.675	74.025	148.050	222.075	241.8845681641
24.521	73.563	147.126	220.689	244.9753167969
24.311	72.933	145.866	218.799	240.5270320313
24.122	72.366	144.732	217.098	227.3782515625
23.709	71.127	142.254	213.381	213.0919675781
23.030	69.090	138.180	207.270	202.4822834961
22.610	67.830	135.660	203.490	195.8465155273
22.218	66.654	133.308	199.962	186.4196508789
22.162	66.486	132.972	199.458	177.8444831055
22.372	67.116	134.232	201.348	174.3070171875
22.687	68.061	136.122	204.183	170.4413334961
23.583	70.749	141.498	212.247	167.6036341797
23.975	71.925	143.850	215.775	167.5052171875
24.542	73.626	147.252	220.878	173.2467493164
23.807	71.421	142.842	214.263	183.535165332
