15.6
16.34
16.48
15.56
14.08
12.65
10.52
8.18
7.22
9.42
11.18
13.57
15.05
16.03
16.15
15.55
14.08
12.37
10.43
8.08
7.86
9.48
11.72
13.75
15.11
15.7
15.65
15.19
13.92
12.62
10.67
7.89
7.25
9.21
11.2
13.77
15.34
16.1
16.17
15.62
14.18
12.75
10.8
8.3
7.45
10.02
11.96
13.87
15.16
16.04
16.13
15.36
13.56
12.39
10.95
8.39
7.54
9.69
11.68
13.49
14.69
15.38
15.65
15.22
13.7
12.25
10.22
7.94
7.11
8.87
11.32
13.21
14.96
15.72
16.09
15.41
14.26
12.44
10.16
7.5
6.93
8.91
11.42
13.25
15.12
15.94
16.1
15.23
13.54
12.14
10.5
8.04
7.55
9.92
11.81
13.45
15.28
16.15
15.99
15.38
13.84
12.61
10.81
7.7
7.51
9.33
11.59
13.12
14.4
15.65
16.16
15.31
13.75
12.11
10.11
7.98
7.53
9.51
11.73
13.87
15.23
15.58
15.54
14.53
13.05
12.37
10.47
8
7.08
9.55
11.56
13.57
15.07
15.6
15.9
14.79
13.36
11.77
9.68
6.87
6.27
9.4
11.37
13.36
14.58
15.28
15.52
15.03
13.58
12.29
9.76
7.46
6.59
9.2
11.16
13.21
14.86
15.53
15.5
14.8
13.31
12.2
10.7
7.96
7.59
9.64
11.91
13.53
15.2
15.76
15.9
15.3
13.6
12.06
9.74
7.39
6.54
9.25
11.78
13.58
14.94
15.64
15.62
15.07
13.82
12.16
10.3
7.7
7.24
9.53
11.35
13.61
14.74
15.27
15.35
14.71
13.22
11.66
9.22
6.75
6.18
8.97
11.05
13.09
14.35
15.22
15.16
14.35
13.14
12.17
10.46
8.28
7.91
9.43
10.61
13.21
14.62
15.56
15.61
14.69
13.39
11.98
9.66
7.35
6.78
8.8
10.94
13.35
14.94
15.81
15.69
14.99
13.86
11.94
9.67
7.56
6.62
8.89
10.79
13.33
14.57
15.41
15.45
15.24
13.92
12.19
9.65
7.43
6.29
9.14
11.03
12.95
14.54
15.22
15.3
14.75
13.26
11.8
9.81
7.27
6.36
8.94
10.58
12.89
14.42
15.33
15.64
14.97
13.78
11.75
9.28
7.53
6.78
8.6
10.94
12.92
14.57
15.39
15.46
14.46
13.17
11.77
9.58
6.57
5.98
8.82
10.8
12.89
14.59
15.29
15.52
14.68
13.09
11.85
9.52
6.93
6.18
8.67
10.32
12.89
14.15
14.95
15.08
14.2
12.64
11.58
9.65
6.87
6.08
8.5
10.66
12.8
13.81
14.4
14.77
14.18
13.06
11.39
8.99
6.32
5.59
8.49
10.51
12.55
13.72
14.47
14.45
14.07
12.68
11.13
8.73
6.56
5.95
8.36
9.88
12.33
13.89
14.55
14.66
13.97
12.96
11.59
8.18
5.4
4.32
6.79
10.08
12.45
14.14
15.04
15.27
14.48
13.23
11.41
9.01
6.07
4.73
8.44
10.64
12.57
14.19
14.88
15.16
14.64
13.43
11.51
8.84
6.29
5.39
7.55
10.26
12.56
13.91
14.64
15.14
14.76
13.17
10.86
8.38
6.03
4.93
7.73
9.89
12.07
13.69
14.42
14.6
14.22
12.88
11.04
7.94
5.56
4.63
7.17
10.03
12.47
13.86
14.63
15.26
14.78
13.16
10.96
7.95
4.71
3.63
7.08
9.94
12.26
13.91
14.75
15.1
14.44
13.13
11.6
8.45
6.1
5.35
8.14
10.26
12.45
13.86
14.51
14.83
14.25
12.81
11.34
8.28
6.23
5.29
8.12
10.38
12.59
13.75
14.43
14.39
13.98
12.69
11.05
8.83
5.66
4.68
7.79
10.11
12.33
13.64
14.22
14.43
13.83
12.08
10.6
8.13
5.6
4.72
6.39
9.08
12.09
13.38
