234.8	41.69	0.1
222.2	41.94	0.1
209.08	41.67	0.1
197.36	40.43	0.1
190.32	40.88	0.1
180.02	40.49	0
171.56	39.98	0
165.83	39.15	0
160.81	38.78	0
157.23	38.21	0
157.99	37.94	0
163.82	39.56	0
173.65	40.76	0.1
185.49	40.71	0.1
195.05	40.29	1.2
201.32	40.17	3.6
205.24	39.78	6.6
205.97	39.92	8.9
203.51	39.44	9.3
198.06	39.30	7.6
194.85	38.25	4.8
199.27	37.30	3.1
209.91	37.25	1.3
214.34	37.34	0.3
210.8	36.64	0.1
199.01	35.72	0.1
188.62	34.58	0.1
183.95	33.68	0.1
181.08	32.26	0
173.43	31.45	0.1
165.08	31.63	0.1
160.23	32.93	0.1
155.65	34.82	0.1
152.46	36.66	0.1
151.57	37.92	0.1
153.74	39.17	0.1
157.68	40.90	0.1
165.56	41.84	0.2
176.45	41.64	1.8
187.28	41.81	4.9
193.12	42.24	7.9
196.29	43.33	10
196.01	43.70	9.9
191.21	43.53	8.6
188.72	42.43	6.3
194.59	42.35	3.7
206.85	42.95	1.4
213.89	44.54	0.4
212.09	46.26	0.1
204.41	46.49	0.1
195.05	45.92	0
187.79	44.84	0
182.75	43.17	0
177.06	42.49	0
171.21	41.71	0
168.32	41.02	0
164.51	40.23	0
163.87	39.26	0
172.56	39.23	0
197.13	40.72	0
217.42	41.93	0.1
226.7	42.35	0.2
235.3	43.18	1.5
240.18	45.48	4.4
242.96	45.20	6.9
242.83	45.64	8.1
241.39	46.79	8.4
238.26	46.62	7.5
234.95	45.55	5.6
239.01	43.64	3.1
245.83	43.53	0.9
250.06	45.02	0.1
246.66	46.34	0.1
234.21	47.47	0.1
219.3	47.77	0
206.41	47.28	0
198.07	47.18	0
189.86	46.48	0
182.12	45.95	0
178.57	44.72	0
175.15	43.87	0
174.41	43.99	0
181.01	44.04	0
202.27	44.90	0
227.74	46.98	0.1
237.55	47.74	0.6
237.22	46.62	4.3
236.95	45.00	9.5
238.79	43.55	13.4
239.53	43.18	15.1
237.24	44.31	14.1
233.42	45.16	10.7
229.9	44.75	6.4
233.55	43.08	3.2
243.07	41.87	1.2
246.27	40.79	0.3
242.51	39.65	0.1
228.19	38.90	0.1
213.68	39.44	0
203.03	39.10	0
195.53	38.25	0
186.43	38.20	0
178.37	36.44	0
174.77	34.81	0
172.29	33.67	0
172.1	33.64	0
180.1	33.19	0
202.42	32.75	0
229.76	34.14	0.1
241.6	33.98	0.3
242.24	33.43	2.1
242.88	32.75	5.3
242.81	31.98	8
240.96	32.13	8.8
238.93	31.91	8.7
236.05	30.98	7.4
233.47	29.29	4.9
237.74	28.01	2.9
245.64	27.90	1
248.75	29.83	0.2
246.44	32.70	0.1
233.44	35.84	0.1
218.2	37.79	0
205.83	40.14	0
198.5	41.44	0
189.5	42.97	0
182.21	43.97	0
178.79	44.99	0
175.83	46.11	0
174.58	46.45	0
181.5	47.19	0
203.37	48.34	0
228.78	49.17	0.1
239.99	49.88	0.6
240.57	49.61	2.7
241.61	49.31	5.3
243.23	49.35	7.1
242.3	50.58	8.2
240.51	50.28	7.5
236.95	50.06	5.6
234.54	50.65	3.4
238.45	48.96	1.5
247.02	46.16	0.3
249.83	46.06	0.1
246.88	48.16	0.1
234.18	48.05	0.1
219.08	47.60	0.1
205.52	46.09	0.1
196.62	45.27	0.1
187.84	44.10	0.1
179.97	41.79	0.1
176.18	40.83	0.1
174.46	39.25	0.1
174.97	38.13	0.1
182.44	35.80	0.1
203.88	32.94	0.1
230.22	32.08	0.1
240.8	30.04	0.4
241.15	27.92	2.2
241.76	26.60	5.1
242.16	25.47	7.4
239.77	25.37	7.8
236.65	25.38	7.1
232.11	24.82	5.5
228.99	24.35	3.5
233.17	22.75	1.9
241.88	21.85	0.8
244.98	21.13	0.2
240.53	21.15	0.1
227.38	20.88	0.1
213.09	20.37	0.1
202.48	20.19	0.1
195.85	19.17	0.1
186.42	18.39	0.1
177.84	18.14	0.1
174.31	17.70	0.1
170.44	16.71	0
167.6	16.36	0
167.51	16.17	0
173.25	15.91	0
183.54	15.78	0.1
196.93	15.84	0.2
208.59	15.89	2.1
214.38	15.56	6
215.97	14.88	9.3
215.08	14.78	10.9
211.25	15.29	10.4
205.4	16.91	8.5
202.26	17.10	5.8
205.87	17.08	3.4
217.64	17.93	1.2
224.76	20.65	0.2
221.62	23.42	0.1
210.83	25.79	0.1
200.15	27.07	0.1
194.09	27.05	0.1
189.94	26.51	0.1
183.16	26.27	0.1
176.08	26.10	0.1
172	25.21	0
167.27	24.44	0
164.16	23.25	0
162.69	22.50	0
164	21.74	0
168.34	22.10	0.1
176.32	22.45	0.3
188.12	21.58	2.1
198.1	20.12	5
204.05	19.95	7.3
206.1	19.52	7.8
203.06	18.32	7.2
197.28	17.69	5.4
194.61	18.64	3
198.7	19.33	1.1
212.01	21.34	0.2
220.18	24.33	0.1
219.34	26.98	0.1
211.82	29.09	0.1
202.56	30.21	0.1
195.72	30.15	0.1
189.77	29.45	0.1
183.25	29.11	0.1
177.99	28.21	0.1
175.96	27.33	0.1
173.28	27.47	0.1
173.56	27.77	0.1
182.03	28.09	0.1
206.88	28.25	0.1
235.3	27.70	0.1
247.68	27.21	0.2
250.41	27.03	1.2
252.27	25.37	3
253.13	23.90	5
252.96	22.72	5.9
252.08	21.64	5.9
249.57	20.82	5.1
246.69	19.75	3.6
249.19	18.57	2.3
257.26	18.16	1.3
260.49	17.42	0.4
258.23	17.00	0.3
244.77	17.15	0.1
229.04	17.05	0
216.44	16.19	0
207.88	15.44	0
200.36	15.16	0
193.33	15.07	0
190.25	14.93	0
187.41	14.24	0
186.63	13.88	0
193.97	13.08	0
216.6	13.21	0
242.86	14.43	0.1
253.88	15.81	0.2
255.67	16.76	1.3
257	16.80	3.1
257.42	16.91	4.7
256.33	17.52	5.5
254.4	18.11	5.2
251.16	18.23	4.2
248.6	18.34	2.9
250.7	18.69	1.6
258.76	18.70	0.4
263.03	18.80	0.1
261.45	20.01	0.1
248.03	21.68	0.1
231.76	22.45	0.1
218.42	21.72	0.1
209.52	21.71	0.1
201.93	22.13	0.1
195.01	22.08	0.1
192.29	20.59	0.1
188.95	19.42	0.1
188.24	20.25	0.1
194.81	20.37	0.1
216.71	21.35	0.1
242.34	21.85	0.1
252.95	22.50	0.3
255.54	22.53	1.8
256.84	22.02	4.4
257.95	22.14	6.5
257.52	22.04	7.3
255.5	22.73	6.8
252	23.05	5.4
249.3	23.43	3.4
251.15	24.07	1.6
257.64	24.16	0.5
261.76	24.09	0.1
259.81	24.35	0.1
246.84	23.90	0.1
231.44	24.00	0.1
218.27	23.86	0.1
208.6	24.28	0.1
202.98	24.60	0.1
196.63	24.15	0.1
193.75	23.75	0.1
190.15	23.21	0.1
189.1	22.78	0.1
195.55	22.28	0.1
217.46	22.36	0.1
243.28	22.06	0.1
253.68	21.76	0.2
255.34	21.41	1.6
254.67	21.12	4.2
256.78	21.27	6.4
255.61	21.17	7.6
252.47	22.00	7.2
249.65	22.69	6
247.95	22.59	4.4
249.57	23.69	2.8
257.78	24.48	1.3
263.09	24.79	0.4
260.88	25.97	0.1
247.75	26.44	0.1
232.06	26.54	0.1
219.14	26.81	0.1
210.9	27.54	0.1
203.7	26.85	0.1
197.55	27.02	0.1
194.96	26.83	0.1
191.56	26.72	0.1
190.36	26.01	0.1
197.05	26.13	0.1
218.46	26.95	0.1
244.19	27.45	0.1
254.74	27.56	0.2
256.45	27.03	1.8
257.44	26.84	4.4
257.13	27.42	6.9
255.17	27.82	8.4
252.11	28.23	8.5
247.62	28.22	7.5
243.84	27.95	5.9
245.91	27.79	4
254.84	27.05	1.9
258.73	25.81	0.5
254.35	25.42	0.2
241.03	26.55	0.1
226.68	26.66	0.1
216.48	26.53	0.1
210.45	26.01	0.1
201.83	26.32	0.1
193.95	26.90	0.1
192.33	28.60	0.1
188.86	28.60	0.1
185.16	29.17	0.1
182.84	30.03	0.1
185.44	30.72	0.1
194.61	31.72	0.1
206.02	33.27	0.3
217.86	34.02	2.1
224.14	33.26	4.8
226.32	32.43	7.2
225.02	32.30	8.2
221.27	32.21	8.2
215.41	32.67	7.5
212.12	32.18	6.2
214.29	30.47	4.3
226.56	29.25	2.3
233.37	30.49	0.7
229.74	31.90	0.2
218.45	32.82	0.2
207.06	32.07	0.1
200.78	32.09	0.1
197.15	31.92	0.1
190.21	31.60	0.1
182.95	30.85	0.1
179.04	30.41	0.1
174.23	29.49	0.1
170.52	28.29	0.1
169.02	26.83	0.1
169.88	26.10	0.1
174.29	25.41	0.1
182.27	24.41	0.3
194.88	23.54	2.7
204.78	22.27	7
210.78	21.69	11.2
212.17	20.71	13
208.56	19.95	13.1
201.96	20.17	11.4
198.26	19.94	7.9
201.6	19.55	5
213.33	19.38	2.5
222.36	19.89	0.8
222.36	20.17	0.3
214.6	20.32	0.2
205.09	20.60	0.2
198.24	20.78	0.1
192.5	21.22	0.1
185.82	21.18	0.1
180.12	22.02	0.1
177.83	22.73	0.1
175.08	23.05	0.1
175.21	23.31	0.1
183.35	23.75	0.1
207.58	24.31	0.1
233.72	25.93	0.1
244.76	27.30	0.3
246.27	27.88	1.9
248.28	26.27	4.7
250.39	24.39	7.4
250.53	23.90	8.1
249.52	24.45	7.8
246.24	25.15	6.8
242.97	25.41	5.4
245.27	25.30	3.6
254.68	25.54	2
258.41	27.13	0.7
255.39	28.39	0.3
242.05	28.13	0.2
226.28	27.34	0.1
213.42	26.36	0.1
204.68	26.27	0.1
196.22	25.74	0.1
190.1	25.74	0.1
187.85	24.95	0.1
184.84	25.18	0.1
183.45	25.87	0.1
190.23	26.36	0.1
212.35	25.31	0.1
237.46	25.13	0.1
246.95	24.30	0.3
247.33	23.56	2.6
248.11	22.46	5.9
249.13	21.11	8.9
248.34	20.83	10.9
247.03	20.44	10.7
244.41	20.57	9
241.61	20.51	6.5
242.9	20.53	3.8
251.96	20.22	2
256.85	20.25	0.6
254.08	21.10	0.4
240.85	22.39	0.1
224.92	23.98	0.1
212.05	25.18	0.1
203.09	25.37	0.1
194.74	25.33	0.1
188.1	25.01	0.1
184.71	24.85	0.1
181.02	25.66	0.1
180.18	25.92	0.1
186.91	26.66	0.1
208.31	27.61	0.1
233.91	29.41	0.1
244.24	32.47	0.4
246.24	35.21	2.4
247.79	36.24	5.4
250.06	35.59	8.2
250.18	37.57	9.3
248.79	40.46	8.6
246.22	41.80	7.6
243.94	43.04	6
246.19	43.93	4.1
255.09	44.28	2.1
259.72	44.19	0.7
256.85	44.63	0.3
243.62	43.99	0.2
228.39	42.55	0.1
216.66	40.68	0.2
207.37	39.17	0.1
196.92	38.61	0.1
190.05	38.91	0.1
185.69	38.75	0.1
182.76	39.33	0.1
181.33	40.23	0.1
186.74	40.81	0.1
210.06	41.97	0.1
237.84	42.97	0.1
246.93	43.78	0.4
249.24	43.37	3
251.67	44.09	6.6
253.52	44.20	9.1
253.63	45.09	10.5
252.49	46.11	10
250.22	46.55	7.3
246.95	45.82	4
247.61	45.41	1.4
254.79	44.46	0.4
258.7	43.38	0.1
255.76	43.77	0.1
242.83	43.35	0.1
227.27	43.49	0.1
214.43	43.20	0
205.66	44.01	0
197.19	43.36	0
190.72	43.39	0
188.29	42.96	0
185.35	43.23	0
184.44	43.48	0
190.95	43.93	0
212.17	45.17	0
236.93	47.14	0.1
247.35	47.97	0.2
249.82	48.88	1.3
251.5	49.79	3.5
251.63	49.58	5.1
249.63	50.01	6.2
245.78	50.23	6
240.94	49.84	5.1
236.5	48.56	3.5
238	46.90	1.7
247.72	45.21	0.5
253.08	44.50	0.1
249.55	43.15	0.1
236.37	42.37	0
222.09	41.72	0
211.98	41.09	0
205.44	40.85	0
197.01	40.49	0
189.31	40.61	0.1
185.32	39.52	0.1
179.67	39.26	0.1
176	39.04	0.1
175.13	39.16	0.1
179.72	39.73	0.1
189.02	38.93	0.1
201.55	39.81	0.7
213.48	40.80	2.7
218.5	41.29	6
219.77	41.63	8.5
219.22	43.04	9.8
216.44	44.07	9.8
210.98	44.51	8
207.1	44.30	5.4
208.4	44.68	3.1
220.07	45.97	1.4
227.86	45.92	0.4
224.31	45.93	0.1
213.87	45.57	0.1
202.68	44.50	0.1
196.41	43.29	0.1
192.63	43.65	0
185.9	43.03	0.1
178.5	41.40	0.1
174.7	39.33	0.1
170.1	38.78	0
166.6	39.09	0
164.7	39.68	0.1
166	39.91	0
170	39.15	0.1
178.6	37.34	0.8
191.4	36.32	4.4
201.1	35.59	9
207.1	35.91	12.5
208.7	37.13	13.7
206.5	37.86	12.9
200.8	38.89	11
198.1	39.91	7.7
200.6	40.95	4.4
213.4	40.89	2.3
223.2	39.81	0.7
224.3	38.50	0.2
217	37.39	0.1
207.8	36.43	0.1
201.2	34.57	0.1
196.2	33.00	0.1
190.1	31.05	0.1
184.7	29.98	0.1
182.2	29.37	0.1
179.8	29.33	0.1
180.5	29.85	0.1
188.9	29.37	0.1
212.9	29.70	0.1
240.6	29.48	0.1
251.1	28.48	0.6
254.5	28.48	2.6
256.1	29.26	5.5
256.6	30.34	8
255.6	31.22	9.3
253.6	32.03	9
250.3	32.28	7.2
246.1	32.43	4.8
246.1	31.71	2.4
254.6	31.66	0.7
261.4	30.97	0.1
262.2	31.03	0.1
249.4	31.07	0
234.1	31.41	0
221.8	31.08	0
213	30.78	0
205.7	30.75	0
198.2	30.26	0
195.7	29.85	0
192.8	28.72	0
192.9	28.00	0
198.9	27.78	0
220.4	27.39	0
245.8	26.87	0.1
255	27.05	0.6
257.5	26.80	3.3
258.2	27.10	7
258.1	27.96	10.2
256.1	29.11	11.1
253.6	29.69	10.2
250.2	30.21	8.7
246.6	29.74	5.6
247.2	28.72	2.5
256.3	29.26	0.7
263.9	29.59	0.1
264.3	29.12	0.1
251.8	28.66	0.1
235.6	28.48	0
223.2	28.25	0
214	27.60	0
206.6	27.21	0
200	27.12	0
197.4	27.60	0
194.5	27.67	0
193.6	27.50	0
200.7	28.76	0
222.9	30.21	0
247.9	31.33	0.1
256.5	32.42	0.8
259	33.00	3.3
259.3	32.71	6.8
259.1	32.98	10
257.4	34.13	11.3
255.2	36.98	10.8
252	38.82	8.7
248.7	39.41	6.2
250	39.28	3.4
257.7	38.28	1.5
265.6	37.96	0.5
265.9	37.60	0.2
253.2	37.38	0.1
237.6	36.83	0.1
225.3	36.61	0.1
216.1	35.49	0.1
207.2	33.87	0
202	32.12	0
199.3	31.88	0
196	31.38	0
194.9	30.23	0
201.8	29.51	0
223.1	29.97	0
247.7	30.49	0.1
256.7	30.59	1.1
259.1	30.31	4.4
259.1	28.91	9.1
259.8	28.21	12.7
258.9	28.41	13.9
257.6	30.10	14
254.2	31.93	11.6
251.4	33.97	8.1
252.4	35.21	4.8
260.2	36.16	2.5
267	36.87	0.8
267.4	38.18	0.3
254.4	39.58	0.2
239.3	39.15	0.2
227.4	38.41	0.1
218.7	37.58	0.1
210.8	36.64	0.1
205	36.05	0.1
202.9	35.82	0.1
199.1	35.74	0.1
197.9	35.90	0.1
204.5	35.74	0.1
226.1	36.27	0.1
251.4	36.13	0.2
260.2	36.24	1.3
262.7	35.96	5.2
262.7	36.44	10
261.7	36.10	14.2
259.4	35.72	16.4
255.3	35.57	15.8
249.9	35.88	13.2
246.7	36.30	8.9
247	35.48	4.4
256.5	33.45	1.9
264.4	31.89	0.6
262.4	30.98	0.3
249.5	30.92	0.2
235.3	30.74	0.2
225.1	29.26	0.1
219.1	27.58	0.1
211.1	26.08	0.1
203.1	25.10	0.1
198.2	23.64	0.1
193.2	22.54	0.1
189.8	22.78	0.1
188.9	22.74	0
193.6	22.89	0
202.1	22.62	0.1
213.4	21.81	1.9
225.2	20.74	6.9
230.2	19.85	12.4
230.7	19.46	16.6
229.1	19.55	18.4
225.2	20.34	17.2
219.2	21.15	14.3
215.5	22.16	9.5
216.1	21.99	4.4
226.4	22.31	1.5
236.2	23.44	0.2
235.5	25.19	0.1
224.9	27.39	0.1
212.5	29.31	0
207.1	31.23	0
203	31.54	0
196	31.42	0
188.7	32.22	0
184.6	33.60	0
180	33.76	0
175.7	33.42	0
173.4	33.01	0
174	32.50	0
179.6	33.12	0.1
186.6	34.27	1.4
198.6	35.11	5.9
207	35.16	11.7
210.4	36.71	16.8
211	37.10	18.8
207.2	35.99	18.6
200.9	35.66	16.1
196.5	34.79	11.2
197.8	33.92	6
209.5	32.84	2.9
223.6	33.48	0.8
226.4	34.58	0.4
219.4	36.24	0.3
210.9	36.37	0.2
205.1	36.71	0.2
199.9	36.42	0.1
195.2	35.40	0.1
190.1	35.45	0.1
187.5	35.14	0.1
184.9	35.47	0.1
184.4	35.37	0.1
193	34.93	0.1
217.5	35.61	0.1
242.6	36.17	0.1
252.7	35.91	0.8
255	35.05	4.3
255.2	33.80	8.7
255	33.29	12.4
253.1	33.37	14.1
250.7	33.24	13.8
246.8	32.50	12.4
242.8	31.86	9.7
242.4	30.72	6.3
250.1	29.38	3.2
257.3	28.58	0.9
258.1	28.82	0.4
245.2	29.49	0.3
230.3	28.97	0.2
217.9	27.60	0.1
209.2	26.87	0.1
201.2	25.84	0.1
194.8	25.35	0.1
192.9	25.46	0
189.6	25.03	0
188.7	24.20	0
196.5	23.95	0
219.3	23.63	0
242.2	23.59	0.1
250.4	23.25	0.5
253.1	22.91	3.1
254.7	21.83	6
255.1	19.99	8
254.5	19.39	9.5
251.9	19.23	9.4
248.2	18.83	8.6
243.6	18.10	6.8
242.3	17.14	4.3
248.5	16.73	1.7
256.1	16.54	0.2
256.6	17.42	0.1
244.4	17.93	0.1
228.9	18.31	0.1
216.4	18.51	0.1
207.2	18.20	0.1
199.2	18.43	0.1
193.4	18.03	0.1
191.5	17.46	0.1
188.5	17.04	0.1
187.8	16.24	0.1
194.6	15.32	0.1
216.3	14.59	0.1
240.4	14.56	0.1
249.7	14.28	0.5
252.9	14.46	2.6
253.9	14.53	5.6
253.4	14.35	8
251.5	13.76	9.6
248.2	12.67	10.2
243.3	12.24	9.4
238.7	11.54	7.4
237.8	11.15	4.6
244.1	11.31	1.7
252.7	11.50	0.3
254.8	11.77	0.2
242.3	11.85	0.2
227.5	11.40	0.2
216	11.36	0.2
207.4	11.60	0.1
200.3	11.38	0.1
194.4	11.10	0.1
192.1	10.79	0.1
189	10.56	0.1
187.8	10.16	0.1
194.2	9.35	0.1
216	9.05	0.1
239.6	9.12	0.1
248.8	9.50	0.7
252	9.53	3.1
252.8	9.46	6.5
252.4	9.25	9.7
249.7	8.68	11.7
245.8	9.06	11.8
241.1	9.27	10.6
236.3	9.30	7.9
234.9	9.71	4.4
241.5	10.85	1.8
250.4	12.33	0.4
251.9	14.10	0.2
239.7	15.32	0.1
224.9	16.55	0.1
212.8	17.55	0.1
204.7	18.25	0.1
197.9	18.93	0.1
191.9	20.57	0.1
189.2	21.84	0.1
185.3	22.88	0.1
184.2	24.92	0.1
190.1	26.37	0.1
209.7	28.08	0.1
232.5	30.01	0.2
241.7	31.08	1.7
245.4	31.80	5.4
245.7	31.85	9.4
245	31.65	12.8
241.9	32.40	14.6
237.6	33.42	14.4
232.8	34.23	12.2
228.4	35.99	8.7
227.6	36.63	4.7
234.5	36.01	2.2
243.4	37.14	0.7
242.7	38.18	0.2
230.1	38.35	0.1
215.9	37.77	0.1
205.8	36.62	0
199.1	35.23	0
190.5	33.90	0
182.4	33.82	0
178	32.58	0
173.2	31.30	0
169.5	31.94	0
168.9	31.34	0
173	31.25	0
182.3	31.13	0.2
193.9	30.90	1.7
205.7	29.50	4.6
210.9	28.66	7.8
212.6	28.50	10.1
211.6	27.81	11.3
208	27.85	11
202.4	28.11	9.5
198.1	28.37	6.7
198.1	28.03	3.2
207.7	28.49	1
218.3	28.88	0.2
218	29.30	0.1
207.6	30.16	0
196.5	30.75	0
190.7	30.09	0
186.8	29.86	0
179.8	29.88	0
173.1	29.44	0
169.7	29.80	0
165.1	29.31	0
161.2	29.31	0
160	29.39	0
161.5	29.62	0
165.1	29.51	0.2
172.8	28.78	1.4
184.1	26.67	3.8
192.8	25.49	6.7
197.3	24.95	8.8
198.1	24.43	10.3
193.9	24.68	10.6
188.1	23.99	9.3
184.3	23.85	6.8
184.7	23.89	3.6
195.4	24.64	1.6
208.5	25.28	0.5
211.7	26.07	0.1
204.5	24.94	0
195.8	23.42	0
190.2	22.11	0
185.9	22.15	0
180.4	23.13	0
175.2	23.09	0
173	23.42	0
170.8	23.84	0
171.2	23.44	0
178.5	22.27	0
199.5	21.03	0
221.6	22.21	0.3
233.9	22.75	2.6
241.3	23.48	7
243.8	23.47	11.3
244.9	23.07	14.5
243.8	23.18	16.2
241.1	23.58	15.9
236.5	24.58	13.7
232.2	25.44	9.6
230.3	26.35	4.5
237.3	25.92	1.5
247.6	28.11	0.3
249.2	28.93	0.1
236.7	30.32	0
222.1	31.48	0
211.1	32.18	0
202.9	32.98	0
195.7	33.69	0
188.6	33.89	0
184.6	33.53	0
181.4	34.40	0
181.1	35.09	0
187.2	35.44	0
206.6	36.52	0
226.7	36.57	0.3
236.9	36.79	2.3
241.7	36.19	5.4
243.3	35.54	8.3
244.3	35.99	10.8
242.5	36.65	11.9
239.3	36.02	12.1
235.9	35.68	11
232.1	34.86	7.8
231.2	34.84	4.1
238.8	34.78	1.5
248	34.32	0.4
249.3	34.59	0.1
237.2	36.00	0.1
222.4	36.99	0.1
211	36.89	0.1
202.3	36.13	0.1
195.8	36.04	0.1
189.4	35.44	0.1
186	35.31	0.1
182.9	34.87	0.1
182.1	34.46	0.1
189.1	34.01	0.1
209.1	35.06	0.1
229.5	35.32	0.1
239.4	35.16	1.1
243.9	33.84	4.6
244.6	32.47	8.8
243.8	31.67	11.8
241.8	31.43	12.9
238.8	30.05	12.4
235	29.34	10.7
230.7	29.25	8.4
228.9	28.38	5.4
235.4	28.59	2.7
245.3	28.94	0.9
248.9	30.14	0.3
236.7	32.12	0.3
222.5	32.69	0.2
210.9	32.25	0.2
203.3	31.80	0.1
195.7	30.95	0
190.4	31.27	0
187.5	30.89	0
183.6	30.15	0
183.2	30.08	0
189.7	30.03	0
209.5	30.10	0.1
230.3	31.23	0.2
239.8	30.87	1.4
243.9	29.41	5.3
244.9	27.87	10.3
245.8	25.89	14.6
244	25.48	17.4
241.4	25.72	17.7
237.5	25.21	16.6
233.2	24.13	13.3
230.8	22.54	8.2
236.8	21.79	4
246.9	22.15	1.2
249.6	23.48	0.4
237.2	23.60	0.3
223.5	23.14	0.2
212.3	22.88	0.2
204.9	22.70	0.1
197	23.10	0
191.5	22.67	0
188.5	23.19	0
184.5	23.07	0
182.9	23.16	0
188.7	23.20	0
207.9	23.45	0.1
228.1	23.54	0.3
237.8	23.68	2.9
242.3	23.81	7.9
243.8	24.41	12.8
244.6	25.83	16.6
243.3	27.39	18.7
238.8	28.50	18.5
231.8	28.59	15.9
227	27.79	11.4
225.4	26.66	6
232	26.71	2.3
242.2	27.49	0.6
242.9	27.64	0.2
229.8	27.49	0.1
215.6	27.33	0.1
205.4	27.39	0.1
